arc_id,origin_id,origin_type,origin_name,destination_id,destination_type,destination_name,proxy_km,osrm_km,osrm_duration_min,route_profile,osrm_query_date,proxy_quality_flag,osrm_quality_flag
A0885,C19,collection,潮州虚拟回收/检测中心,P11,echelon,深圳市杰成镍钴新能源科技有限公司,348.1177194815358,330.90479999999997,235.79500000000002,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0886,C19,collection,潮州虚拟回收/检测中心,P12,recycling,江门市恒创睿能环保科技有限公司,457.9707384090611,441.4133,312.53499999999997,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0887,C19,collection,潮州虚拟回收/检测中心,P13,recycling,广东佳纳能源科技有限公司,436.26608004764904,414.7952,296.29833333333335,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0888,C19,collection,潮州虚拟回收/检测中心,P14,echelon,格林美（深圳）循环科技有限公司,348.1177194815358,330.90479999999997,235.79500000000002,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0889,C19,collection,潮州虚拟回收/检测中心,P15,echelon,绿循新能源科技（佛山）有限责任公司,437.5544631248995,428.2513,298.65,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0890,C19,collection,潮州虚拟回收/检测中心,P16,echelon,深圳艾云动智慧科技有限公司,348.1177194815358,330.90479999999997,235.79500000000002,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0891,C19,collection,潮州虚拟回收/检测中心,P17,echelon,深圳市荣高晟新能源科技有限公司,348.1177194815358,330.90479999999997,235.79500000000002,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0892,C19,collection,潮州虚拟回收/检测中心,P18,echelon,中商锂新能源科技（惠州）有限公司,279.9607688576769,274.8254,200.32833333333335,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0893,C19,collection,潮州虚拟回收/检测中心,P19,recycling,广东盛祥新材料科技有限公司,375.50319781414925,417.6153,308.53499999999997,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0894,C19,collection,潮州虚拟回收/检测中心,P20E,echelon,广东金晟新能源股份有限公司（梯次功能）,515.9814766304124,497.6209,349.06666666666666,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0895,C19,collection,潮州虚拟回收/检测中心,P20R,recycling,广东金晟新能源股份有限公司（再生功能）,515.9814766304124,497.6209,349.06666666666666,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0896,C19,collection,潮州虚拟回收/检测中心,P21E,echelon,广东瑞科美电源技术有限公司（梯次功能）,437.5544631248995,428.2513,298.65,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0897,C19,collection,潮州虚拟回收/检测中心,P21R,recycling,广东瑞科美电源技术有限公司（再生功能）,437.5544631248995,428.2513,298.65,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0898,C20,collection,揭阳虚拟回收/检测中心,P01,recycling,汕尾比亚迪废旧动力电池回收项目,157.214971985547,157.7425,113.925,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0899,C20,collection,揭阳虚拟回收/检测中心,P02E,echelon,广东光华科技股份有限公司（梯次功能）,46.098821191901905,46.2965,37.35,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0900,C20,collection,揭阳虚拟回收/检测中心,P02R,recycling,广东光华科技股份有限公司（再生功能）,46.098821191901905,46.2965,37.35,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0901,C20,collection,揭阳虚拟回收/检测中心,P03,echelon,深圳深汕特别合作区乾泰技术有限公司,127.54320301757497,141.7516,119.315,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0902,C20,collection,揭阳虚拟回收/检测中心,P04,echelon,珠海中力新能源科技有限公司,383.6871953974436,414.108,295.47666666666663,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0903,C20,collection,揭阳虚拟回收/检测中心,P05,echelon,惠州市恒创睿能环保科技有限公司,246.6776550795714,246.99110000000002,181.99833333333333,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0904,C20,collection,揭阳虚拟回收/检测中心,P06,echelon,江门市朗达锂电池有限公司,424.40000183942857,413.579,294.205,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0905,C20,collection,揭阳虚拟回收/检测中心,P07,echelon,广东迪度新能源有限公司,329.2829682634781,322.6563,224.655,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0906,C20,collection,揭阳虚拟回收/检测中心,P08,echelon,东莞市博森新能源有限公司,329.2829682634781,322.6563,224.655,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0907,C20,collection,揭阳虚拟回收/检测中心,P09,echelon,广东宇阳新能源有限公司,329.2829682634781,322.6563,224.655,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0908,C20,collection,揭阳虚拟回收/检测中心,P10,echelon,广州广汽商贸再生资源有限公司,385.08202812819275,374.5526,261.9733333333333,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0909,C20,collection,揭阳虚拟回收/检测中心,P11,echelon,深圳市杰成镍钴新能源科技有限公司,314.31523480563175,303.0705,217.465,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0910,C20,collection,揭阳虚拟回收/检测中心,P12,recycling,江门市恒创睿能环保科技有限公司,424.40000183942857,413.579,294.205,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0911,C20,collection,揭阳虚拟回收/检测中心,P13,recycling,广东佳纳能源科技有限公司,405.9416860213948,386.96090000000004,277.9683333333333,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0912,C20,collection,揭阳虚拟回收/检测中心,P14,echelon,格林美（深圳）循环科技有限公司,314.31523480563175,303.0705,217.465,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0913,C20,collection,揭阳虚拟回收/检测中心,P15,echelon,绿循新能源科技（佛山）有限责任公司,404.77843839887186,400.417,280.32,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0914,C20,collection,揭阳虚拟回收/检测中心,P16,echelon,深圳艾云动智慧科技有限公司,314.31523480563175,303.0705,217.465,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0915,C20,collection,揭阳虚拟回收/检测中心,P17,echelon,深圳市荣高晟新能源科技有限公司,314.31523480563175,303.0705,217.465,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0916,C20,collection,揭阳虚拟回收/检测中心,P18,echelon,中商锂新能源科技（惠州）有限公司,246.6776550795714,246.99110000000002,181.99833333333333,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0917,C20,collection,揭阳虚拟回收/检测中心,P19,recycling,广东盛祥新材料科技有限公司,354.3772228511982,390.4708,291.2183333333333,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0918,C20,collection,揭阳虚拟回收/检测中心,P20E,echelon,广东金晟新能源股份有限公司（梯次功能）,483.5501987128742,469.78659999999996,330.7366666666667,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0919,C20,collection,揭阳虚拟回收/检测中心,P20R,recycling,广东金晟新能源股份有限公司（再生功能）,483.5501987128742,469.78659999999996,330.7366666666667,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0920,C20,collection,揭阳虚拟回收/检测中心,P21E,echelon,广东瑞科美电源技术有限公司（梯次功能）,404.77843839887186,400.417,280.32,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0921,C20,collection,揭阳虚拟回收/检测中心,P21R,recycling,广东瑞科美电源技术有限公司（再生功能）,404.77843839887186,400.417,280.32,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0922,C21,collection,云浮虚拟回收/检测中心,P01,recycling,汕尾比亚迪废旧动力电池回收项目,435.4677059603121,441.8015,304.24833333333333,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0923,C21,collection,云浮虚拟回收/检测中心,P02E,echelon,广东光华科技股份有限公司（梯次功能）,601.3705692723286,593.8164,412.13,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0924,C21,collection,云浮虚拟回收/检测中心,P02R,recycling,广东光华科技股份有限公司（再生功能）,601.3705692723286,593.8164,412.13,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0925,C21,collection,云浮虚拟回收/检测中心,P03,echelon,深圳深汕特别合作区乾泰技术有限公司,455.41833629892034,455.48440000000005,332.48833333333334,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0926,C21,collection,云浮虚拟回收/检测中心,P04,echelon,珠海中力新能源科技有限公司,230.79716660051145,246.8161,174.98666666666668,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0927,C21,collection,云浮虚拟回收/检测中心,P05,echelon,惠州市恒创睿能环保科技有限公司,321.82250195374496,319.70320000000004,223.09666666666666,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0928,C21,collection,云浮虚拟回收/检测中心,P06,echelon,江门市朗达锂电池有限公司,160.29151114661695,167.4085,122.115,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0929,C21,collection,云浮虚拟回收/检测中心,P07,echelon,广东迪度新能源有限公司,239.07084014080786,244.1204,173.39333333333335,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0930,C21,collection,云浮虚拟回收/检测中心,P08,echelon,东莞市博森新能源有限公司,239.07084014080786,244.1204,173.39333333333335,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0931,C21,collection,云浮虚拟回收/检测中心,P09,echelon,广东宇阳新能源有限公司,239.07084014080786,244.1204,173.39333333333335,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0932,C21,collection,云浮虚拟回收/检测中心,P10,echelon,广州广汽商贸再生资源有限公司,181.95921019073626,185.1616,131.84333333333333,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0933,C21,collection,云浮虚拟回收/检测中心,P11,echelon,深圳市杰成镍钴新能源科技有限公司,279.6377737499675,286.25079999999997,205.08333333333334,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0934,C21,collection,云浮虚拟回收/检测中心,P12,recycling,江门市恒创睿能环保科技有限公司,160.29151114661695,167.4085,122.115,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0935,C21,collection,云浮虚拟回收/检测中心,P13,recycling,广东佳纳能源科技有限公司,188.23018139973763,206.3306,151.97666666666666,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0936,C21,collection,云浮虚拟回收/检测中心,P14,echelon,格林美（深圳）循环科技有限公司,279.6377737499675,286.25079999999997,205.08333333333334,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0937,C21,collection,云浮虚拟回收/检测中心,P15,echelon,绿循新能源科技（佛山）有限责任公司,162.32048508893257,172.26170000000002,124.47666666666667,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0938,C21,collection,云浮虚拟回收/检测中心,P16,echelon,深圳艾云动智慧科技有限公司,279.6377737499675,286.25079999999997,205.08333333333334,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
